_dewptm,_fog,_hail,_hum,_precipm,_pressurem,_rain,_snow,_tempm,_thunder,_tornado,_wdird
18,0,0,41,,999,0,0,29,0,0,290
18,0,0,38,,1001,0,0,30,0,0,290
18,0,0,27,,1001,0,0,34,0,0,290
16,0,0,19,,999,0,0,38,0,0,320
16,0,0,19,,996,0,0,38,0,0,270
15,0,0,24,,998,0,0,33,0,0,320
10,0,0,13,,997,0,0,35,0,0,250
14,0,0,24,,998,0,0,32,0,0,250
18,0,0,40,,998,0,0,29,0,0,290
20,0,0,40,,999,0,0,32,0,0,
17,0,0,21,,1000,0,0,37,0,0,320
15,0,0,16,,998,0,0,39,0,0,320
15,0,0,18,,997,0,0,37,0,0,0
19,0,0,37,,998,0,0,31,0,0,
20,0,0,50,,1000,0,0,28,0,0,
17,0,0,38,,1000,0,0,29,0,0,
19,0,0,53,,1000,0,0,27,0,0,0
19,0,0,36,,1002,0,0,32,0,0,
13,0,0,15,,1002,0,0,37,0,0,270
13,0,0,13,,1000,0,0,39,0,0,340
12,0,0,12,,999,0,0,39,0,0,0
16,0,0,28,,1000,0,0,32,0,0,
16,0,0,36,,1001,0,0,29,0,0,
14,0,0,27,,,0,0,30,0,0,
13,0,0,28,,1000,0,0,28,0,0,
10,0,0,11,,1001,0,0,38,0,0,270
6,0,0,6,,999,0,0,40,0,0,320
11,0,0,11,,998,0,0,40,0,0,
18,0,0,35,,999,0,0,32,0,0,
19,0,0,45,,1000,0,0,29,0,0,
19,0,0,49,,999,0,0,28,0,0,
17,0,0,46,,999,0,0,26,0,0,
15,0,0,23,,1000,0,0,33,0,0,
11,0,0,12,,1000,0,0,39,0,0,230
14,0,0,13,,998,0,0,41,0,0,270
12,0,0,16,,998,1,0,35,0,0,
16,0,0,30,,,1,0,31,1,0,140
18,0,0,42,,1000,0,0,29,0,0,
16,0,0,35,,1000,1,0,28,0,0,110
14,0,0,31,,1001,1,0,28,0,0,50
15,0,0,28,,1003,0,0,31,0,0,20
16,0,0,20,,1003,0,0,36,0,0,110
15,0,0,17,,1001,0,0,38,0,0,90
16,0,0,40,,1006,1,0,27,1,0,320
17,0,0,44,,1006,1,0,27,1,0,0
16,0,0,54,,1006,0,0,24,0,0,50
16,0,0,54,,1005,0,0,23,0,0,
17,0,0,62,,1006,0,0,23,0,0,
18,0,0,48,,1006,0,0,26,0,0,140
16,0,0,26,,1006,0,0,33,0,0,
14,0,0,16,,1004,0,0,36,0,0,140
13,0,0,16,,1004,0,0,36,0,0,230
15,0,0,29,,1004,0,0,30,0,0,
15,0,0,36,,1005,0,0,27,0,0,
17,0,0,57,,1004,0,0,24,0,0,
18,0,0,68,,1005,0,0,22,0,0,
16,0,0,34,,1006,0,0,30,0,0,
14,0,0,17,,1005,0,0,36,0,0,140
9,0,0,9,,1003,0,0,39,0,0,320
14,0,0,20,,1002,0,0,34,0,0,110
9,0,0,14,,1003,0,0,33,0,0,230
12,0,0,22,,1004,0,0,31,0,0,230
14,0,0,26,,1003,0,0,30,0,0,320
14,0,0,32,,1005,0,0,28,0,0,230
13,0,0,24,,1006,0,0,30,0,0,270
12,0,0,15,,1006,0,0,35,0,0,320
11,0,0,,,1004,0,0,,0,0,30
14,0,0,16,,1001,0,0,38,0,0,
11,0,0,17,,1004,0,0,33,0,0,250
13,0,0,25,,1005,0,0,30,0,0,230
14,0,0,30,,1005,0,0,29,0,0,320
12,0,0,27,,1005,1,0,28,0,0,320
13,0,0,22,,1006,0,0,32,0,0,270
11,0,0,13,,1005,0,0,36,0,0,320
12,0,0,13,,1004,0,0,37,0,0,290
12,0,0,15,,1003,0,0,36,0,0,270
16,0,0,28,,1003,0,0,32,0,0,
18,0,0,46,,1005,0,0,28,0,0,
18,0,0,50,,1004,0,0,26,0,0,
16,0,0,45,,1004,0,0,26,0,0,
16,0,0,30,,1005,0,0,32,0,0,
12,0,0,13,,1005,0,0,38,0,0,290
13,0,0,12,,1003,0,0,40,0,0,340
12,0,0,13,,1001,0,0,39,0,0,0
16,0,0,27,,1002,0,0,32,0,0,
18,0,0,41,,1004,0,0,29,0,0,
18,0,0,46,,1002,0,0,28,0,0,
17,0,0,44,,1003,0,0,27,0,0,
14,0,0,24,,1003,0,0,32,0,0,290
12,0,0,11,,1002,0,0,39,0,0,290
14,0,0,13,,1000,0,0,40,0,0,320
10,0,0,9,,998,0,0,40,0,0,340
15,0,0,23,,999,0,0,34,0,0,
18,0,0,41,,1000,0,0,30,0,0,
18,0,0,47,,999,0,0,28,0,0,
14,0,0,30,,1000,0,0,29,0,0,270
15,0,0,23,,1001,0,0,34,0,0,
14,0,0,12,,1001,0,0,41,0,0,290
11,0,0,9,,999,0,0,43,0,0,320
10,0,0,8,,996,0,0,43,0,0,320
17,0,0,23,,998,0,0,36,0,0,
17,0,0,30,,999,0,0,33,0,0,
18,0,0,34,,998,0,0,31,0,0,
12,0,0,15,,1000,0,0,35,0,0,270
17,0,0,24,,1001,0,0,35,0,0,270
14,0,0,12,,1000,0,0,41,0,0,230
15,0,0,12,,998,0,0,44,0,0,270
15,0,0,13,,997,0,0,42,0,0,180
13,0,0,14,,998,1,0,38,0,0,180
15,0,0,19,,1000,0,0,36,0,0,230
15,0,0,22,,1000,0,0,34,0,0,250
16,0,0,26,,1002,0,0,32,0,0,320
17,0,0,27,,1003,0,0,33,0,0,340
17,0,0,26,,1005,0,0,35,0,0,320
18,0,0,24,,1003,0,0,37,0,0,320
18,0,0,22,,1002,0,0,38,0,0,320
19,0,0,33,,1003,0,0,33,0,0,320
18,0,0,36,,1002,0,0,31,0,0,290
18,0,0,40,,1002,0,0,29,0,0,270
19,0,0,38,,1003,0,0,31,0,0,290
19,0,0,24,,1002,0,0,37,0,0,320
18,0,0,19,,999,0,0,40,0,0,320
17,0,0,17,,997,0,0,40,0,0,290
19,0,0,27,,998,0,0,36,0,0,320
19,0,0,29,,1000,0,0,35,0,0,290
19,0,0,33,,999,0,0,34,0,0,290
20,0,0,36,,1000,0,0,33,0,0,290
21,0,0,34,,1001,0,0,35,0,0,320
21,0,0,27,,1000,0,0,39,0,0,320
22,0,0,23,,998,0,0,41,0,0,0
20,0,0,22,,997,0,0,41,0,0,0
20,0,0,24,,998,0,0,38,0,0,320
20,0,0,27,,998,0,0,36,0,0,290
20,0,0,29,,998,0,0,35,0,0,320
20,0,0,35,,999,0,0,34,0,0,290
21,0,0,34,,999,0,0,35,0,0,290
21,0,0,26,,998,0,0,40,0,0,320
20,0,0,19,,996,0,0,42,0,0,320
20,0,0,18,,995,0,0,42,0,0,290
19,0,0,26,,996,0,0,37,0,0,320
19,0,0,28,,996,0,0,36,0,0,290
20,0,0,34,,997,0,0,34,0,0,270
21,0,0,33,,999,0,0,36,0,0,270
26,0,0,34,,998,0,0,41,0,0,320
20,0,0,19,,994,0,0,43,0,0,320
23,0,0,33,,994,0,0,38,0,0,
23,0,0,41,,995,0,0,34,0,0,
19,0,0,29,,994,0,0,35,0,0,270
17,0,0,27,,996,0,0,34,0,0,270
20,0,0,29,,996,0,0,36,0,0,270
21,0,0,23,,996,0,0,41,0,0,320
19,0,0,15,,993,0,0,44,0,0,320
18,0,0,15,,991,0,0,44,0,0,320
23,0,0,31,,992,0,0,39,0,0,
22,0,0,38,,992,0,0,34,0,0,
22,0,0,40,,992,0,0,34,0,0,
20,0,0,31,,992,0,0,35,0,0,270
24,0,0,38,,994,0,0,37,0,0,
25,0,0,32,,993,0,0,41,0,0,290
24,0,0,25,,991,0,0,44,0,0,340
22,0,0,22,,989,0,0,43,0,0,340
25,0,0,35,,990,0,0,39,0,0,110
26,0,0,44,,992,0,0,37,0,0,110
26,0,0,48,,992,0,0,35,0,0,140
26,0,0,65,,992,0,0,32,0,0,110
26,0,0,61,,995,0,0,33,0,0,140
26,0,0,43,,994,0,0,37,0,0,110
24,0,0,32,,992,0,0,40,0,0,120
26,0,0,36,,991,0,0,40,0,0,110
26,0,0,44,,992,0,0,36,0,0,110
25,0,0,49,,993,0,0,35,0,0,140
25,0,0,51,,993,0,0,34,0,0,110
25,0,0,64,,995,0,0,31,0,0,140
23,0,0,56,,998,0,0,30,0,0,110
23,0,0,43,,998,0,0,34,0,0,180
25,0,0,39,,996,0,0,37,0,0,140
25,0,0,43,,994,0,0,36,0,0,140
24,0,0,53,,995,0,0,33,0,0,140
25,0,0,65,,997,0,0,31,0,0,140
24,0,0,,,996,0,0,,0,0,30
25,0,0,74,,997,0,0,29,0,0,110
26,0,0,67,,997,0,0,31,0,0,140
26,0,0,44,,998,0,0,36,0,0,140
26,0,0,38,,996,0,0,39,0,0,140
26,0,0,44,,993,0,0,38,0,0,140
26,0,0,56,,995,0,0,33,0,0,110
15,0,0,28,,997,0,0,31,0,0,140
25,0,0,67,,996,0,0,30,0,0,110
25,0,0,75,,996,0,0,29,0,0,110
26,0,0,74,,998,0,0,30,0,0,140
26,0,0,54,,997,0,0,34,0,0,110
27,0,0,47,,995,0,0,37,0,0,90
25,0,0,47,,994,0,0,35,0,0,110
25,0,0,60,,995,0,0,32,0,0,110
26,0,0,73,,996,0,0,30,0,0,110
26,0,0,78,,996,0,0,29,0,0,140
25,0,0,77,,995,0,0,28,0,0,140
25,0,0,73,,998,0,0,29,0,0,90
25,0,0,53,,997,0,0,34,0,0,140
27,0,0,86,,997,1,0,29,1,0,50
27,0,0,97,,994,0,0,27,0,0,
26,0,0,91,,995,0,0,28,0,0,
27,0,0,91,,997,0,0,28,0,0,
26,0,0,88,,997,0,0,27,0,0,
,0,0,,,996,1,0,,0,0,140
24,0,0,100,,999,1,0,24,0,0,340
26,0,0,96,,999,1,0,26,0,0,140
24,0,0,55,,997,0,0,32,0,0,90
23,0,0,47,,995,0,0,33,0,0,50
25,0,0,65,,996,0,0,31,0,0,180
26,0,0,73,,997,0,0,30,0,0,
25,0,0,75,,995,0,0,29,0,0,
26,0,0,81,,997,0,0,28,0,0,340
23,0,0,94,,1001,1,0,24,0,0,230
24,0,0,88,,999,0,0,25,0,0,
21,0,0,46,,998,0,0,31,0,0,0
22,0,0,46,,996,0,0,32,0,0,
25,0,0,70,,997,0,0,29,0,0,
25,0,0,82,,998,0,0,28,0,0,
25,0,0,83,,,0,0,27,0,0,
24,0,0,84,,997,0,0,27,0,0,
22,0,0,97,,1001,1,0,22,1,0,50
24,0,0,96,,1001,1,0,24,0,0,
20,0,0,43,,999,0,0,30,0,0,20
24,0,0,60,,997,0,0,30,0,0,
24,0,0,73,,998,0,0,28,0,0,
24,0,0,80,,999,0,0,26,0,0,
24,0,0,86,,998,0,0,25,0,0,
24,0,0,91,,998,0,0,25,0,0,
25,0,0,73,,998,0,0,29,0,0,
24,0,0,46,,999,0,0,34,0,0,270
21,0,0,55,,998,0,0,29,0,0,110
22,0,0,44,,995,0,0,32,0,0,
24,0,0,63,,997,0,0,30,0,0,
24,0,0,79,,998,0,0,27,0,0,
25,0,0,89,,998,0,0,26,0,0,
23,0,0,84,,998,0,0,26,0,0,
24,0,0,67,,1000,0,0,29,0,0,
24,0,0,60,,1001,0,0,31,0,0,320
24,0,0,52,,999,0,0,33,0,0,70
24,0,0,54,,997,0,0,32,0,0,20
24,0,0,66,,999,0,0,30,0,0,
25,0,0,72,,1000,0,0,29,0,0,
25,0,0,100,,1000,0,0,25,0,0,
24,0,0,80,,1001,0,0,27,0,0,90
24,0,0,79,,1002,0,0,27,0,0,90
24,0,0,60,,1002,0,0,31,0,0,140
25,0,0,56,,1000,0,0,33,0,0,140
24,0,0,55,,999,0,0,32,0,0,90
24,0,0,66,,999,0,0,29,0,0,
24,0,0,75,,1001,0,0,28,0,0,110
24,0,0,76,,1000,0,0,27,0,0,
24,0,0,78,,1002,0,0,27,0,0,
24,0,0,60,,1002,0,0,31,0,0,90
26,0,0,48,,1001,0,0,35,0,0,140
26,0,0,45,,999,0,0,37,0,0,110
26,0,0,44,,997,0,0,36,0,0,110
26,0,0,59,,998,0,0,33,0,0,90
26,0,0,64,,1000,0,0,31,0,0,110
26,0,0,73,,1000,0,0,30,0,0,110
26,0,0,73,,1002,0,0,30,0,0,140
26,0,0,72,,1004,0,0,30,0,0,110
25,0,0,47,,979,0,0,35,0,0,110
25,0,0,45,,1001,0,0,36,0,0,140
25,0,0,43,,1000,0,0,36,0,0,140
25,0,0,57,,1002,0,0,33,0,0,110
25,0,0,61,,1002,0,0,32,0,0,140
25,0,0,70,,1002,0,0,30,0,0,110
25,0,0,72,,1003,0,0,29,0,0,110
26,0,0,62,,1003,0,0,32,0,0,140
25,0,0,44,,1002,0,0,36,0,0,140
25,0,0,41,,1000,0,0,37,0,0,140
26,0,0,43,,999,0,0,37,0,0,110
25,0,0,52,,1000,0,0,34,0,0,110
26,0,0,62,,1001,0,0,32,0,0,110
25,0,0,63,,1000,0,0,31,0,0,110
25,0,0,68,,1000,0,0,30,0,0,110
26,0,0,56,,1001,0,0,33,0,0,140
26,0,0,42,,1001,0,0,37,0,0,110
24,0,0,35,,998,0,0,38,0,0,200
25,0,0,37,,996,0,0,39,0,0,90
26,0,0,53,,998,0,0,35,0,0,110
24,0,0,73,,1001,1,0,28,1,0,230
25,0,0,78,,1000,0,0,28,0,0,250
25,0,0,83,,1000,0,0,28,0,0,270
25,0,0,72,,1001,0,0,29,0,0,
24,0,0,60,,1001,0,0,31,0,0,320
25,0,0,49,,998,0,0,34,0,0,320
24,0,0,43,,996,0,0,35,0,0,320
25,0,0,57,,997,0,0,32,0,0,
26,0,0,69,,998,0,0,31,0,0,
25,0,0,68,,998,0,0,30,0,0,250
25,0,0,75,,998,0,0,29,0,0,290
27,0,0,69,,999,0,0,32,0,0,320
25,0,0,49,,999,0,0,35,0,0,320
25,0,0,48,,996,0,0,35,0,0,320
26,0,0,53,,994,0,0,35,0,0,320
26,0,0,60,,994,0,0,33,0,0,
27,0,0,71,,995,0,0,31,0,0,
26,0,0,73,,995,0,0,31,0,0,
25,0,0,69,,996,0,0,30,0,0,230
26,0,0,75,,998,0,0,30,0,0,270
26,0,0,75,,999,1,0,30,1,0,270
27,0,0,86,,997,0,0,29,0,0,110
28,0,0,97,,997,1,0,28,0,0,200
26,0,0,91,,998,0,0,28,0,0,
26,0,0,92,,999,0,0,27,0,0,
26,0,0,94,,998,0,0,27,0,0,
26,0,0,93,,998,0,0,27,0,0,
27,0,0,85,,1000,0,0,29,0,0,140
26,0,0,62,,999,0,0,33,0,0,160
28,0,0,69,,998,0,0,33,0,0,140
26,0,0,70,,996,1,0,31,0,0,160
26,0,0,77,,998,0,0,29,0,0,
26,0,0,78,,999,0,0,29,0,0,
27,0,0,84,,998,0,0,29,0,0,
26,0,0,86,,999,0,0,28,0,0,
26,0,0,66,,999,0,0,32,0,0,90
25,0,0,47,,998,0,0,35,0,0,110
25,0,0,43,,996,0,0,36,0,0,140
27,0,0,48,,993,0,0,37,0,0,140
26,0,0,59,,995,0,0,33,0,0,140
26,0,0,64,,996,0,0,31,0,0,140
26,0,0,69,,996,0,0,30,0,0,110
25,0,0,66,,996,0,0,30,0,0,140
26,0,0,66,,996,0,0,31,0,0,140
26,0,0,55,,996,0,0,34,0,0,140
23,0,0,38,,994,0,0,35,0,0,140
26,0,0,51,,992,0,0,36,0,0,140
26,0,0,63,,994,0,0,32,0,0,110
25,0,0,68,,995,0,0,31,0,0,110
25,0,0,67,,994,0,0,30,0,0,110
26,0,0,78,,994,0,0,29,0,0,140
24,0,0,59,,995,0,0,31,0,0,140
26,0,0,52,,995,0,0,35,0,0,140
25,0,0,41,,994,0,0,36,0,0,140
26,0,0,51,,992,0,0,35,0,0,140
27,0,0,70,,994,0,0,32,0,0,140
26,0,0,71,,995,0,0,30,0,0,140
26,0,0,83,,995,0,0,29,0,0,140
25,0,0,80,,994,0,0,28,0,0,
26,0,0,75,,995,0,0,30,0,0,140
26,0,0,65,,996,0,0,32,0,0,140
27,0,0,96,,995,1,0,28,0,0,110
27,0,0,76,,993,0,0,31,0,0,110
26,0,0,86,,995,1,0,28,0,0,110
26,0,0,89,,996,1,0,28,0,0,110
26,0,0,90,,995,0,0,28,0,0,90
26,0,0,92,,995,1,0,27,0,0,90
28,0,0,95,,995,0,0,28,0,0,140
28,0,0,67,,995,0,0,33,0,0,110
27,0,0,92,,994,1,0,28,0,0,110
29,0,0,95,,992,1,0,30,0,0,
27,0,0,89,,994,0,0,29,0,0,
27,0,0,89,,994,0,0,28,0,0,
27,0,0,93,,994,0,0,28,0,0,110
27,0,0,92,,994,0,0,28,0,0,90
28,0,0,90,,994,1,0,29,0,0,
27,0,0,65,,994,0,0,33,0,0,140
27,0,0,57,,993,0,0,35,0,0,110
26,0,0,48,,991,0,0,36,0,0,90
28,0,0,69,,993,0,0,33,0,0,
28,0,0,77,,994,0,0,31,0,0,
28,0,0,83,,994,0,0,30,0,0,
27,0,0,87,,994,0,0,29,0,0,
28,0,0,82,,996,0,0,31,0,0,
28,0,0,54,,993,0,0,36,0,0,90
28,0,0,54,,992,0,0,36,0,0,
28,0,0,66,,993,0,0,33,0,0,
28,0,0,72,,995,0,0,32,0,0,
28,0,0,85,,995,0,0,31,0,0,
28,0,0,87,,995,0,0,30,0,0,
26,0,0,63,,996,0,0,31,0,0,320
26,0,0,52,,996,0,0,35,0,0,340
26,0,0,64,,997,1,0,31,0,0,110
25,0,0,75,,994,0,0,29,0,0,
25,0,0,77,,997,0,0,29,0,0,
26,0,0,82,,974,0,0,29,0,0,
26,0,0,87,,998,0,0,28,0,0,
26,0,0,87,,995,0,0,28,0,0,90
26,0,0,71,,998,0,0,31,0,0,140
26,0,0,51,,998,0,0,34,0,0,140
26,0,0,48,,996,0,0,35,0,0,140
25,0,0,48,,995,0,0,35,0,0,140
24,0,0,56,,996,0,0,32,0,0,110
24,0,0,65,,998,0,0,30,0,0,90
24,0,0,67,,998,0,0,29,0,0,70
24,0,0,76,,997,0,0,28,0,0,90
25,0,0,70,,997,0,0,29,0,0,110
26,0,0,64,,997,0,0,32,0,0,90
25,0,0,72,,996,0,0,30,0,0,90
25,0,0,57,,994,0,0,32,0,0,110
25,0,0,69,,996,0,0,30,0,0,
26,0,0,76,,997,0,0,29,0,0,110
25,0,0,76,,996,0,0,29,0,0,90
25,0,0,82,,996,0,0,28,0,0,110
25,0,0,72,,998,0,0,29,0,0,90
25,0,0,53,,997,0,0,33,0,0,140
25,0,0,50,,996,0,0,34,0,0,140
25,0,0,53,,994,0,0,34,0,0,110
25,0,0,64,,995,0,0,31,0,0,140
25,0,0,72,,997,0,0,29,0,0,
25,0,0,77,,996,0,0,29,0,0,110
25,0,0,82,,997,0,0,28,0,0,
26,0,0,66,,998,0,0,31,0,0,140
26,0,0,43,,998,0,0,37,0,0,140
25,0,0,41,,995,0,0,37,0,0,90
26,0,0,43,,994,0,0,37,0,0,140
25,0,0,67,,996,0,0,30,0,0,
26,0,0,64,,997,0,0,32,0,0,
26,0,0,72,,996,0,0,31,0,0,
26,0,0,80,,996,0,0,30,0,0,250
27,0,0,66,,998,0,0,32,0,0,290
27,0,0,50,,997,0,0,36,0,0,270
24,0,0,36,,999,0,0,38,0,0,320
25,0,0,37,,992,0,0,38,0,0,290
27,0,0,81,,994,0,0,30,1,0,180
26,0,0,88,,995,1,0,27,0,0,250
26,0,0,92,,995,1,0,27,1,0,200
26,0,0,91,,994,0,0,27,0,0,230
26,0,0,77,,996,0,0,30,0,0,250
26,0,0,60,,996,0,0,33,0,0,270
29,0,0,75,,995,1,0,33,0,0,
26,0,0,82,,994,0,0,29,0,0,
26,0,0,80,,996,0,0,29,0,0,270
24,0,0,73,,996,0,0,29,0,0,270
25,0,0,83,,995,0,0,28,0,0,
25,0,0,98,,996,1,0,26,0,0,
24,0,0,89,,999,1,0,26,0,0,20
25,0,0,87,,997,1,0,27,0,0,70
25,0,0,57,,995,0,0,32,0,0,320
24,0,0,49,,993,0,0,33,0,0,320
27,0,0,74,,994,0,0,31,0,0,
26,0,0,80,,995,0,0,30,0,0,
27,0,0,90,,995,0,0,28,0,0,
27,0,0,93,,995,0,0,28,0,0,
25,0,0,72,,997,0,0,29,0,0,230
25,0,0,54,,998,0,0,33,0,0,290
26,0,0,50,,995,1,0,35,0,0,320
25,0,0,88,,996,1,0,26,0,0,90
24,0,0,80,,996,0,0,27,0,0,
25,0,0,84,,998,0,0,27,0,0,
25,0,0,89,,998,0,0,27,0,0,
25,0,0,86,,998,0,0,26,0,0,
24,0,0,77,,999,0,0,28,0,0,250
24,0,0,55,,999,0,0,32,0,0,270
26,0,0,52,,996,0,0,35,0,0,290
26,0,0,51,,994,0,0,35,0,0,340
27,0,0,69,,997,0,0,32,0,0,
27,0,0,82,,998,0,0,30,0,0,
24,0,0,81,,998,0,0,27,1,0,140
23,0,0,79,,998,0,0,26,0,0,
24,0,0,71,,999,0,0,29,0,0,
25,0,0,48,,998,0,0,35,0,0,270
24,0,0,40,,997,0,0,36,0,0,290
25,0,0,41,,994,0,0,36,0,0,320
26,0,0,59,,997,0,0,33,0,0,
27,0,0,72,,998,0,0,31,0,0,
28,0,0,86,,998,1,0,29,0,0,340
24,0,0,73,,998,0,0,28,0,0,
25,0,0,72,,999,0,0,30,0,0,270
29,0,0,65,,999,0,0,35,0,0,320
25,0,0,45,,998,0,0,36,0,0,340
24,0,0,40,,996,0,0,36,0,0,320
26,0,0,56,,997,0,0,33,0,0,
27,0,0,70,,998,0,0,31,0,0,
26,0,0,70,,998,0,0,30,0,0,320
25,0,0,70,,998,0,0,30,0,0,270
24,0,0,54,,999,0,0,32,0,0,290
24,0,0,41,,999,0,0,35,0,0,320
24,0,0,36,,998,0,0,37,0,0,320
24,0,0,38,,996,0,0,37,0,0,320
25,0,0,54,,997,0,0,33,0,0,230
25,0,0,54,,998,0,0,33,0,0,270
22,0,0,47,,997,0,0,32,0,0,290
21,0,0,45,,997,0,0,32,0,0,290
22,0,0,49,,999,0,0,31,0,0,250
22,0,0,38,,999,0,0,35,0,0,290
23,0,0,37,,,0,0,36,0,0,270
22,0,0,42,,996,0,0,33,0,0,230
21,0,0,41,,997,0,0,33,0,0,270
22,0,0,50,,997,0,0,31,0,0,270
21,0,0,51,,996,0,0,30,0,0,270
22,0,0,53,,998,0,0,30,0,0,270
23,0,0,49,,999,0,0,33,0,0,320
23,0,0,43,,998,0,0,35,0,0,290
25,0,0,83,,997,1,0,28,0,0,180
26,0,0,86,,997,0,0,28,0,0,
27,0,0,90,,998,0,0,29,0,0,
26,0,0,82,,998,0,0,28,0,0,230
22,0,0,56,,998,0,0,29,0,0,270
23,0,0,59,,999,0,0,30,0,0,270
24,0,0,51,,999,0,0,33,0,0,290
25,0,0,53,,998,0,0,34,0,0,320
27,0,0,54,,996,0,0,35,0,0,90
24,0,0,58,,998,0,0,31,0,0,180
25,0,0,64,,999,0,0,30,0,0,180
24,0,0,64,,998,0,0,30,0,0,230
23,0,0,60,,999,0,0,30,0,0,270
23,0,0,58,,,0,0,30,0,0,270
25,0,0,57,,,0,0,32,0,0,270
26,0,0,55,,1000,0,0,34,0,0,230
25,0,0,67,,1000,0,0,30,0,0,
26,0,0,73,,1002,0,0,30,0,0,
26,0,0,76,,1003,0,0,29,0,0,
25,0,0,76,,1002,0,0,29,0,0,
25,0,0,79,,1002,0,0,29,0,0,
26,0,0,77,,1003,0,0,29,0,0,
25,0,0,57,,1002,0,0,33,0,0,320
27,0,0,99,,1001,1,0,27,0,0,90
27,0,0,87,,1000,0,0,29,0,0,340
27,0,0,92,,1001,0,0,28,0,0,
26,0,0,89,,1002,0,0,28,0,0,
26,0,0,89,,1002,0,0,28,0,0,
26,0,0,89,,1001,0,0,28,0,0,
26,0,0,73,,1002,0,0,31,0,0,290
25,0,0,53,,1001,0,0,34,0,0,320
26,0,0,49,,998,0,0,35,0,0,
27,0,0,64,,996,0,0,33,0,0,
25,0,0,62,,998,0,0,31,0,0,250
24,0,0,66,,999,0,0,30,0,0,270
24,0,0,68,,998,0,0,29,0,0,270
25,0,0,72,,998,0,0,29,0,0,250
25,0,0,66,,999,0,0,31,0,0,270
26,0,0,56,,999,0,0,34,0,0,320
26,0,0,44,,997,0,0,37,0,0,320
25,0,0,43,,995,0,0,37,0,0,320
26,0,0,58,,997,0,0,34,0,0,
27,0,0,60,,998,0,0,33,0,0,
26,0,0,66,,997,0,0,31,0,0,230
26,0,0,70,,997,0,0,30,0,0,270
25,0,0,61,,998,0,0,31,0,0,270
25,0,0,51,,998,0,0,35,0,0,320
26,0,0,47,,997,0,0,37,0,0,270
26,0,0,42,,994,0,0,37,0,0,290
26,0,0,69,,996,0,0,30,0,0,110
25,0,0,70,,998,0,0,29,0,0,140
25,0,0,80,,997,0,0,28,0,0,110
24,0,0,83,,998,0,0,27,0,0,110
25,0,0,75,,1000,0,0,29,0,0,160
26,0,0,59,,1000,0,0,33,0,0,200
28,0,0,56,,997,0,0,36,0,0,
25,0,0,94,,997,1,0,25,0,0,230
26,0,0,90,,1000,0,0,27,0,0,
26,0,0,93,,1001,0,0,27,0,0,140
26,0,0,91,,1000,0,0,26,0,0,140
25,0,0,86,,1000,0,0,26,0,0,
25,0,0,84,,1002,0,0,27,0,0,
26,0,0,71,,1003,0,0,30,0,0,
27,0,0,63,,1000,0,0,33,0,0,320
27,0,0,59,,998,0,0,34,0,0,
28,0,0,77,,999,0,0,31,0,0,
27,0,0,81,,1002,0,0,30,0,0,
27,0,0,83,,1001,0,0,29,0,0,
27,0,0,88,,1002,0,0,28,0,0,
26,0,0,72,,1002,0,0,30,0,0,
25,0,0,48,,1003,0,0,35,0,0,340
25,0,0,42,,1001,0,0,37,0,0,320
26,0,0,56,,999,0,0,34,0,0,140
27,0,0,66,,1001,0,0,33,0,0,180
27,0,0,72,,1001,0,0,31,0,0,230
27,0,0,77,,1001,0,0,30,0,0,230
27,0,0,77,,1001,0,0,30,0,0,230
26,0,0,70,,1002,0,0,30,0,0,290
26,0,0,55,,1001,0,0,35,0,0,250
26,0,0,46,,999,0,0,37,0,0,290
26,0,0,50,,998,0,0,36,0,0,320
26,0,0,63,,999,0,0,32,0,0,140
25,0,0,66,,,0,0,31,0,0,230
25,0,0,70,,999,0,0,30,0,0,230
26,0,0,74,,1000,0,0,29,0,0,230
25,0,0,70,,1000,0,0,30,0,0,270
26,0,0,57,,,0,0,34,0,0,270
28,0,0,56,,997,0,0,36,0,0,270
26,0,0,89,,996,0,0,28,1,0,230
26,0,0,82,,999,1,0,29,1,0,50
26,0,0,89,,999,1,0,27,0,0,290
24,0,0,89,,999,1,0,25,0,0,230
25,0,0,100,,1001,1,0,25,1,0,250
26,0,0,100,,1000,1,0,26,1,0,230
26,0,0,87,,1000,0,0,28,0,0,270
26,0,0,100,,1000,1,0,26,0,0,
26,0,0,89,,999,0,0,28,0,0,
26,0,0,95,,999,0,0,27,0,0,
25,0,0,95,,1001,1,0,26,0,0,270
25,0,0,97,,1000,0,0,26,0,0,200
25,0,0,98,,1000,1,0,25,0,0,
25,0,0,88,,1002,1,0,26,0,0,
25,0,0,82,,1002,0,0,27,0,0,
25,0,0,70,,1000,0,0,29,0,0,
26,0,0,89,,998,1,0,28,0,0,
26,0,0,94,,998,0,0,27,0,0,
26,0,0,99,,999,0,0,27,0,0,
27,0,0,95,,999,0,0,27,0,0,
25,0,0,95,,998,1,0,26,0,0,
27,0,0,94,,999,0,0,28,0,0,
26,0,0,72,,998,0,0,31,0,0,140
27,0,0,64,,996,0,0,33,0,0,180
29,0,0,83,,994,1,0,31,0,0,90
27,0,0,81,,996,0,0,29,0,0,110
26,0,0,87,,997,0,0,28,0,0,
27,0,0,93,,996,0,0,28,0,0,
,0,0,,,997,0,0,,0,0,90
26,0,0,95,,998,1,0,27,0,0,
28,0,0,70,,998,0,0,32,0,0,110
28,0,0,84,,996,1,0,30,0,0,
29,0,0,70,,994,0,0,33,0,0,140
